ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Udvozlo2.DEVICE	UdvozloPROBA.DEVICE	UdvozloPROBA1.DEVICE	viszlat.DEVICE	Block	PROBA	PROBA.Cycle	PROBA.Sample	Procedure[Block]	Running[Block]	TESZT	TESZT.Cycle	TESZT.Sample	Trial	CORRECT	CORRECTPROBA	PROBAINGER.DEVICE	ProbIngerek	ProbIngerek.Cycle	ProbIngerek.Sample	Procedure[Trial]	PTARGET	Running[Trial]	TESZTINGER.ACC	TESZTINGER.CRESP	TESZTINGER.DEVICE	TESZTINGER.DurationError	TESZTINGER.OnsetDelay	TESZTINGER.OnsetTime	TESZTINGER.OnsetToOnsetTime	TESZTINGER.RESP	TESZTINGER.RT	TESZTINGER.RTTime	TesztIngerek	TesztIngerek.Cycle	TesztIngerek.Sample	TipusPROBA	TipusTESZT	TTarget
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	2	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	67201	0	1	4779	71980	16	1	2		uu	Ingerek/teszt/28_horse_couch.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	3	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	20	72508	0	5	2656	75164	20	1	3		rru	Ingerek/teszt/14_spider_shoe.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	4	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	20	75695	0	5	2805	78500	11	1	4		rru	Ingerek/teszt/11_monkey_motor.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	5	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	20	79028	0	5	2648	81676	4	1	5		rru	Ingerek/teszt/10_lobster_ladder.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	6	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	20	82202	0	4	2930	85132	12	1	6		rru	Ingerek/teszt/12_peacock_rollingpin.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	7	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	20	85669	0	3	2431	88100	6	1	7		ur	Ingerek/teszt/21_swan_television.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	8	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	88629	0	5	2551	91180	10	1	8		rre	Ingerek/teszt/4_fox_clock.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	9	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	20	91709	0	2	3095	94804	13	1	9		ru	Ingerek/teszt/18_rooster_knife.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	10	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	95336	0	5	2436	97772	17	1	10		rre	Ingerek/teszt/5_giraffe_coat.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	11	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	20	98309	0	3	2279	100588	14	1	11		ur	Ingerek/teszt/22_sheep_vest.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	12	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	20	101123	0	2	3089	104212	21	1	12		ru	Ingerek/teszt/19_seal_rollerskate.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	13	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	104750	0	1	2638	107388	24	1	13		uu	Ingerek/teszt/30_leopard_garbage can.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	14	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	20	107923	0	2	3105	111028	5	1	14		ru	Ingerek/teszt/17_rhino_hat.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	15	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	111563	0	1	4705	116268	8	1	15		uu	Ingerek/teszt/26_butterfly_chair.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	16	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	116804	0	1	3288	120092	23	1	16		uu	Ingerek/teszt/29_fly_cup.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	17	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	20	120630	0	3	2766	123396	22	1	17		ur	Ingerek/teszt/23_tiger_windmill.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	18	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	20	123924	0	4	3472	127396	19	1	18		rru	Ingerek/teszt/13_pig_sailboat.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	19	5						TrialProc2		TesztIngerek	0	5	Keyboard	-999999	20	127924	0	4	5424	133348	1	1	19		rre	Ingerek/teszt/1_bee_ball.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	20	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	133884	0	1	2528	136412	15	1	20		uu	Ingerek/teszt/27_elephant_candel.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	21	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	136938	0	5	3082	140020	18	1	21		rre	Ingerek/teszt/6_gorilla_desk.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	22	5						TrialProc2		TesztIngerek	0	5	Keyboard	-999999	20	140551	0	4	3821	144372	2	1	22		rre	Ingerek/teszt/2_cat_baseballb.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	23	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	144898	0	5	3394	148292	9	1	23		rre	Ingerek/teszt/3_donkey_bowl.bmp
1_PALT_S1_tACS	103	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">17220260987697</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-15T13:11:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-103-1	74.99	1.0.0.46	1	1739768667	Full	3.0.3.80	3.0.3.80	07-15-2022	2022. 07. 15. 13:11:10	15:11:10	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	24	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	148818	0	1	2330	151148	7	1	24		uu	Ingerek/teszt/25_beetle_bus.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				1		2	Keyboard	3	1	1	TrialProc3	Ingerek/proba/3_mouse_duck.bmp	ProbIngerek														ru_proba		
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				2		1	Keyboard	5	1	2	TrialProc3	Ingerek/proba/5_chicken_bicycle.bmp	ProbIngerek														uu_proba		
